page,block_id,raw_label,content_preview,bbox,role,role_confidence,evidence,seed_role,seed_confidence,zone,style_family,marker_type,render_default,index_default
1,10,text,This article is available for credit.,"[74.0, 1298.0, 268.0, 1318.0]",frontmatter_support,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
1,11,text,AJR2018:210:134–141,"[75.0, 1334.0, 208.0, 1355.0]",non_body_insert,0.3,"[""short text, uncertain role""]",unknown_structural,0.3,body_zone,body_like,short_fragment,False,False
1,12,text,0361-803X/18/2101-134,"[75.0, 1369.0, 220.0, 1390.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
1,13,text,"© American Roentgen Ray Society

OBJECTIVE. This study aimed to find independent prognostic factors related to retear of the rotator cuff tendon in patients with repaired full-thickness supraspinatus ","[75.0, 1406.0, 278.0, 1427.0]",frontmatter_noise,0.8,"[""page-1 zone journal_furniture_zone: \u00a9 American Roentgen Ray Society\n\nOBJECTIVE. This study aimed""]",frontmatter_noise,0.8,body_zone,body_like,none,False,False
1,14,text,"OBJECTIVE. This study aimed to find independent prognostic factors related to retear of
the rotator cuff tendon in patients with repaired full-thickness supraspinatus tendon tear by
evaluation of pre-","[419.0, 455.0, 1103.0, 522.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
1,15,text,MATERIALS AND METHODS. Shoulder MR images were retrospectively analyzed for 83 patients who had undergone arthroscopic or open rotator cuff repair with acromioplasty for full-thickness supraspinatus t,"[420.0, 522.0, 1103.0, 721.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
1,16,text,"RESULTS. The overall retear rate was 57.8%. Significant differences were observed between the retear and intact groups in terms of the mean values of the extent of tendon retraction (20.4 vs 11.7 mm),","[420.0, 721.0, 1102.0, 940.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
1,17,text,CONCLUSION. The retear rate of repaired rotator cuff tendon was about 57.8%. Independent prognostic factors of retear were degree of tendon retraction and AHI on preoperative MR images.,"[420.0, 941.0, 1101.0, 1007.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
1,18,image,,"[427.0, 1035.0, 503.0, 1114.0]",media_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,body_like,empty,True,True
1,19,text,"otator cuff tear is a common cause of shoulder joint pain, and MRI has high sensitivity and specificity in the diagnosis of rotator cuff tears [1]. Retear after rotator cuff repair is relatively commo","[509.0, 1032.0, 754.0, 1121.0]",non_body_insert,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,False,False
1,20,text,"specificity in the diagnosis of ro
tator cuff tears [1]. Retear after rotator cuff
repair is relatively common, and reports on
its frequency vary from 13% to 84% [2, 3].
More fatty infiltration of the","[421.0, 1122.0, 754.0, 1297.0]",non_body_insert,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,False,False
1,21,text,"Although it is generally thought that there is no relationship between retear after surgical repair and poor functional outcomes [3], there have been previous published reports implying that postopera","[421.0, 1297.0, 754.0, 1431.0]",non_body_insert,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,False,False
1,22,text,"with a successful structural integrity [13, 14].
Bias may intervene in postoperative follow-up
evaluation of functional outcomes, with meth-
ods such as visual analog scale or muscular
strength making","[769.0, 1030.0, 1103.0, 1253.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
1,23,text,"Various imaging modalities can be used for a radiologic evaluation of rotator cuff re-tear after surgical repair. Arthrography, sonography, CT, and MRI are used for diagnosis of retear of rotator cuff","[769.0, 1254.0, 1102.0, 1384.0]",non_body_insert,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,False,False
1,24,text,Although there have been numerous reports on the factors associated with rotator cuff re-,"[770.0, 1385.0, 1103.0, 1430.0]",non_body_insert,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,False,False
1,25,number,134,"[76.0, 1480.0, 104.0, 1498.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
1,26,footer,"AJR:210, January 2018","[946.0, 1479.0, 1101.0, 1500.0]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,none,False,False
2,0,aside_text,Downloaded from www.ajronline.org by 23.132.124.130 on 01/13/26 from IP address 23.132.124.130. Copyright ARRS. For personal use only; all rights reserved,"[0.0, 259.0, 22.0, 1308.0]",noise,0.95,"[""margin-band narrow/tall geometry; treated as noise""]",noise,0.95,frontmatter_side_zone,support_like,none,False,False
2,1,header,Retear of Repaired Rotator Cuff Tear Seen at MRI,"[400.0, 93.0, 836.0, 114.0]",noise,0.9,"[""header label""]",noise,0.9,frontmatter_side_zone,support_like,none,False,False
2,2,image,,"[108.0, 143.0, 432.0, 468.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
2,3,image,,"[455.0, 145.0, 781.0, 466.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
2,4,figure_title,"Fig. 1—Two patients with full-thickness tears of supraspinatus tendon.
A, 73-year-old man with full-thickness full-width tear of supraspinatus tendon. Preoperative T2-weighted oblique sagittal MR imag","[104.0, 497.0, 783.0, 583.0]",figure_caption,0.92,"[""figure_title label: Fig. 1\u2014Two patients with full-thickness tears of supraspinat""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
2,5,text,"tear, there were only few reports in the English literature that included multivariable analyses of independent prognostic factors using preoperative MRI findings [16]. Therefore, the purpose of this ","[103.0, 604.0, 435.0, 803.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,6,paragraph_title,"Materials and Methods
Patients","[104.0, 823.0, 307.0, 866.0]",subsection_heading,0.6,"[""unnumbered paragraph_title, inferred level subsection_heading: Materials and Methods\nPatients""]",subsection_heading,0.6,frontmatter_side_zone,support_like,none,True,True
2,7,text,"This study was approved by the institutional review board of Kyung Hee University Hospital, and the requirement for informed consent was waived. A retrospective review was done of medical records and ","[102.0, 871.0, 436.0, 1241.0]",affiliation,0.8,"[""page-1 zone affiliation_zone: This study was approved by the institutional review board of""]",affiliation,0.8,body_zone,body_like,none,True,True
2,8,text,"The exclusion criteria were as follows: concomitant infraspinatus tear that is separated from supraspinatus tear, lack of preoperative shoulder MRI or lack of postoperative shoulder MRI performed more","[102.0, 1244.0, 436.0, 1418.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,9,text,"concomitant tenodesis of long head of biceps bra-
chii tendon, revision surgery because of additional
trauma, concomitant acromioclavicular resection,
and poor image quality. Of 316 patients, 83 were
","[451.0, 604.0, 784.0, 711.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,10,text,"The mean age at operation was 61.2 years (range, 44–75 years). There were 28 men and 55 women.","[451.0, 713.0, 783.0, 756.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,11,paragraph_title,MRI Examinations,"[453.0, 778.0, 588.0, 798.0]",unknown_structural,0.6,"[""unnumbered paragraph_title, inferred level subsection_heading: MRI Examinations""]",subsection_heading,0.6,frontmatter_side_zone,support_like,short_fragment,False,True
2,12,text,"The mean time between preoperative MRI to operation was 17.2 days (range, 0–86 days). The mean time between operation to follow-up MRI (mean follow-up period, excluding MR images taken immediately aft","[451.0, 802.0, 784.0, 931.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,13,text,"A 3-T imaging unit (Achieva, Philips Healthcare) equipped with a dedicated shoulder coil (4-channel SENSE shoulder coil, Philips Healthcare) was used to obtain the MR images. The sequences and paramet","[449.0, 934.0, 784.0, 1417.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,14,text,"gap, 0.5 mm), and oblique sagittal turbo spin-echo
T2-weighted (FOV, 140 × 140 mm; TR/TE, 5400–
6000/80; matrix, 328 × 240; section thickness, 2.0
mm; and intersection gap, 0.5 mm).","[800.0, 142.0, 1132.0, 227.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,15,text,"The sequences and parameters of the postoperative MRI were as follows: axial turbo spin-echo T2-weighted (FOV, 140 × 140 mm; TR/TE, 3800/80; matrix, 256 × 255; section thickness, 2.0 mm; and intersect","[799.0, 231.0, 1133.0, 580.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,16,paragraph_title,MR Image Interpretation,"[800.0, 602.0, 981.0, 623.0]",unknown_structural,0.6,"[""unnumbered paragraph_title, inferred level subsection_heading: MR Image Interpretation""]",subsection_heading,0.6,frontmatter_side_zone,support_like,none,False,True
2,17,text,"At preoperative MRI, type of the supraspinatus tendon tear, extent of retraction of the torn tendon (full-thickness full-width or full-thickness partial-width tear), anteroposterior (AP) dimension of ","[799.0, 626.0, 1132.0, 799.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,18,text,Two radiologists with 30 and 5 years of experience in musculoskeletal imaging participated in the interpretation of preoperative and postoperative MR images of 83 patients. The junior radiologist meas,"[799.0, 802.0, 1133.0, 1063.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,19,text,Full-thickness full-width tear of the supraspinatus tendon was defined as a complete detachment of the supraspinatus tendon from the humeral head on oblique sagittal T2-weighted images (Fig. 1A). Tear,"[798.0, 1066.0, 1133.0, 1418.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,20,footer,"AJR:210, January 2018","[105.0, 1479.0, 261.0, 1499.0]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,none,False,False
2,21,number,135,"[1104.0, 1481.0, 1132.0, 1499.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
3,0,aside_text,Downloaded from www.ajronline.org by 23.132.124.130 on 01/13/26 from IP address 23.132.124.130. Copyright ARRS. For personal use only; all rights reserved,"[1.0, 260.0, 22.0, 1310.0]",noise,0.95,"[""margin-band narrow/tall geometry; treated as noise""]",noise,0.95,frontmatter_side_zone,support_like,none,False,False
3,1,header,Shin et al.,"[543.0, 93.0, 633.0, 114.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
3,2,image,,"[79.0, 142.0, 402.0, 468.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
3,3,figure_title,Fig. 2—58-year-old woman with rotator cuff tear. Extent of retraction (bidirectional arrow) was measured as maximum medial-to-lateral length on preoperative T2-weighted oblique coronal MR image.,"[73.0, 490.0, 402.0, 560.0]",figure_caption,0.92,"[""figure_title label: Fig. 2\u201458-year-old woman with rotator cuff tear. Extent of r""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
3,4,text,spinatus portion of the tear was included in the measurement (Fig. 3). The signal intensity of the tear edge was classified into three categories on oblique coronal T2-weighted MR images (Fig. 4): typ,"[73.0, 581.0, 406.0, 999.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,5,image,,"[425.0, 143.0, 752.0, 468.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
3,6,figure_title,Fig. 3—59-year-old woman with rotator cuff tear. Anteroposterior (AP) dimension of tear (bidirectional arrow) was measured as maximum AP dimension of tear on preoperative T2-weighted oblique sagittal ,"[421.0, 490.0, 746.0, 611.0]",figure_caption,0.92,"[""figure_title label: Fig. 3\u201459-year-old woman with rotator cuff tear. Anteroposte""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
3,7,text,native because our institution's routine protocol did not include sagittal T1-weighted images. AHI was measured as the minimum length between the acromion and humeral head on oblique sagittal T2-weigh,"[421.0, 625.0, 754.0, 778.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,8,text,"Postoperative cuff integrity was classified into five categories according to the system of Sugaya et al. [18] using oblique coronal and oblique sagittal T2-weighted MR images: type I, repaired cuff a","[421.0, 780.0, 754.0, 999.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,9,text,"compared with normal cuff, but without disconti-
nuity, suggesting a partial-thickness delaminated
tear; type IV, presence of a minor discontinuity in
only one or two slices on both oblique coronal an","[769.0, 142.0, 1102.0, 361.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,10,paragraph_title,Statistical Analysis,"[771.0, 382.0, 904.0, 402.0]",subsection_heading,0.6,"[""unnumbered paragraph_title, inferred level subsection_heading: Statistical Analysis""]",subsection_heading,0.6,body_zone,body_like,none,True,True
3,11,text,All continuous variables were tested for normality with the Kolmogorov-Smirnov and Shapiro-Wilk tests. Measurements were expressed as mean ± SD with 95% CIs for continuous variables that accepted norm,"[768.0, 406.0, 1103.0, 867.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,12,paragraph_title,Results,"[771.0, 887.0, 841.0, 908.0]",section_heading,0.9,"[""explicit scholarly heading: Results""]",section_heading,0.9,body_zone,heading_like,canonical_section_name,True,True
3,13,text,"Retear Rate of Repaired Rotator Cuff
According to Sugaya Classification","[770.0, 910.0, 1036.0, 953.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,14,text,"According to the classification scheme by Sugaya et al. [18], the repaired supraspinatus","[770.0, 954.0, 1101.0, 999.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,15,image,,"[77.0, 1021.0, 402.0, 1344.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
3,16,image,,"[425.0, 1020.0, 752.0, 1345.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
3,17,image,,"[774.0, 1022.0, 1099.0, 1343.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
3,18,vision_footnote,Fig. 4—Signal intensity of tear edge on preoperative T2-weighted oblique coronal MR images.,"[74.0, 1372.0, 650.0, 1391.0]",figure_caption,0.9,"[""figure prefix matched: Fig. 4\u2014Signal intensity of tear edge on preoperative T2-weig""]",figure_caption,0.9,display_zone,legend_like,figure_number,True,True
3,19,vision_footnote,"A, 62-year-old man with type I tear. Tear edge (arrowhead) of supraspinatus tendon shows same low signal intensity as normal tendon.","[73.0, 1389.0, 889.0, 1407.0]",footnote,0.7,"[""vision_footnote label: A, 62-year-old man with type I tear. Tear edge (arrowhead) o""]",footnote,0.7,body_zone,body_like,none,True,True
3,20,vision_footnote,B. 74-year-old woman with type II tear. Tear edge (arrowhead) of supraspinatus tendon shows intermediate signal intensity.,"[74.0, 1407.0, 827.0, 1422.0]",footnote,0.7,"[""vision_footnote label: B. 74-year-old woman with type II tear. Tear edge (arrowhead""]",footnote,0.7,body_zone,body_like,none,True,True
3,21,vision_footnote,C. 67-year-old woman with type III tear. Tear edge (arrowhead) of supraspinatus tendon shows high signal intensity similar to fatty bone marrow of humeral head.,"[73.0, 1423.0, 1050.0, 1442.0]",footnote,0.7,"[""vision_footnote label: C. 67-year-old woman with type III tear. Tear edge (arrowhea""]",footnote,0.7,body_zone,body_like,none,True,True
3,22,number,136,"[76.0, 1481.0, 104.0, 1498.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
3,23,footer,"AJR:210, January 2018","[946.0, 1479.0, 1101.0, 1500.0]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,none,False,False
4,0,aside_text,Downloaded from www.ajronline.org by 23.132.124.130 on 01/13/26 from IP address 23.132.124.130. Copyright ARRS. For personal use only; all rights reserved,"[0.0, 253.0, 22.0, 1311.0]",noise,0.95,"[""margin-band narrow/tall geometry; treated as noise""]",noise,0.95,frontmatter_side_zone,support_like,none,False,False
4,1,header,Retear of Repaired Rotator Cuff Tear Seen at MRI,"[399.0, 92.0, 837.0, 115.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
4,2,figure_title,TABLE I: Classification of Rotator Cuff Integrity Seen at MRI After Surgery,"[104.0, 139.0, 426.0, 202.0]",figure_caption_candidate,0.85,"[""figure_title label: TABLE I: Classification of Rotator Cuff Integrity Seen at MR""]",figure_caption,0.85,body_zone,table_caption_like,none,False,False
4,3,table,<table><tr><td>Sugaya Classification</td><td>No. (%) of Patients ( $ n = 83 $)</td></tr><tr><td>I</td><td>2 (2.4)</td></tr><tr><td>II</td><td>19 (22.9)</td></tr><tr><td>III</td><td>14 (16.9)</td></tr>,"[105.0, 208.0, 432.0, 423.0]",media_asset,0.85,"[""media label: table""]",media_asset,0.85,body_zone,body_like,none,True,True
4,4,vision_footnote,Note—Rotator cuff integrity was classified according to the system published by Sugaya et al. [18].,"[113.0, 427.0, 434.0, 465.0]",footnote,0.7,"[""vision_footnote label: Note\u2014Rotator cuff integrity was classified according to the ""]",footnote,0.7,body_zone,body_like,none,True,True
4,5,text,"tendon on 83 postoperative MR images was type I in two (2.4%) patients, type II in 19 (22.9%) patients, type III in 14 (16.9%) patients, type IV in 10 (12.0%) patients, and type V in 38 (45.8%) patien","[101.0, 493.0, 437.0, 737.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,6,paragraph_title,Comparison of Demographics and Preoperative Radiologic Findings Between the Intact and Retear Groups,"[103.0, 757.0, 426.0, 824.0]",subsection_heading,0.6,"[""unnumbered paragraph_title, inferred level subsection_heading: Comparison of Demographics and Preoperative Radiologic Findi""]",subsection_heading,0.6,body_zone,body_like,none,True,True
4,7,footer,,"[103.0, 775.0, 426.0, 824.0]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,empty,False,False
4,8,text,The mean age at the time of surgery was  $ 59.6 \pm 7.1 $ years in the intact group and  $ 62.4 \pm 5.9 $ years in the retear group. There was no statistically significant difference between the two g,"[103.0, 825.0, 436.0, 936.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,9,image,,"[103.0, 959.0, 436.0, 1294.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
4,10,figure_title,Fig. 5—60-year-old woman with full-thickness tear of supraspinatus tendon. Acromiohumeral interval (bidirectional arrow) was measured as minimum length between acromion and humeral head (parallel line,"[102.0, 1313.0, 430.0, 1418.0]",figure_caption,0.92,"[""figure_title label: Fig. 5\u201460-year-old woman with full-thickness tear of suprasp""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
4,11,text,"There were 13 men and 22 women in the intact group, and there were 15 men and 33 women in the retear group. There was no statistically significant difference in the sex ratio of the two groups  $ (p =","[450.0, 141.0, 783.0, 251.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,12,text,"The preoperative mean extent of tendon retraction was  $ 20.4 \pm 9.7 $ mm (range, 5.8–48.0 mm) in the retear group and  $ 11.7 \pm 8.1 $ mm (range, 1.7–31.0) in the intact group. The preoperative mea","[450.0, 252.0, 784.0, 427.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,13,text,"There was a significant difference in the degree of fat infiltration of the supraspinatus muscle between the intact and retear groups (p = 0.034). Also, there was a significant difference in the degre","[451.0, 427.0, 785.0, 560.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,14,text,"retear groups (p = 0.023). The preoperative
mean AP dimension of tear was 16.1 ± 8.6 mm
(range, 2.6–42.9 mm) in the retear group and
11.4 ± 9.9 mm (range, 2.2–44.0) in the intact
group. The mean AP di","[798.0, 142.0, 1134.0, 404.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,15,text,"There was a significant difference in the degree of fat infiltration of the supraspinatus muscle between the intact and retear groups  $ (p=0.034) $. Also, there was a significant difference in the de","[798.0, 406.0, 1133.0, 561.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,16,figure_title,TABLE 2: Comparison of Demographics and Preoperative Radiologic Findings Between the Intact and Retear Groups,"[451.0, 588.0, 1129.0, 630.0]",table_caption,0.9,"[""table prefix matched: TABLE 2: Comparison of Demographics and Preoperative Radiolo""]",table_caption,0.9,display_zone,table_caption_like,table_number,True,True
4,17,table,"<table><tr><td>Variable</td><td>Intact Group (n = 35)</td><td>Retear Group (n = 48)</td><td>p $ ^{a} $</td></tr><tr><td>Age (y), mean  $ \pm $ SD (range)</td><td>59.6  $ \pm $ 7.1 (44-73)</td><td>62.4","[456.0, 636.0, 1123.0, 1355.0]",table_html,0.85,"[""media label: table""]",media_asset,0.85,body_zone,body_like,none,True,True
4,18,vision_footnote,"Note—Except where noted otherwise, data are number of patients.","[461.0, 1361.0, 872.0, 1380.0]",footnote,0.7,"[""vision_footnote label: Note\u2014Except where noted otherwise, data are number of patien""]",footnote,0.7,body_zone,body_like,none,True,True
4,19,vision_footnote,Values shown in bold type are statistically significant.,"[460.0, 1379.0, 795.0, 1397.0]",footnote,0.7,"[""vision_footnote label: Values shown in bold type are statistically significant.""]",footnote,0.7,body_zone,body_like,none,True,True
4,20,vision_footnote, $ ^{b} $Goutallier classification system was used [7].,"[461.0, 1396.0, 744.0, 1416.0]",footnote,0.7,"[""vision_footnote label: $ ^{b} $Goutallier classification system was used [7].""]",footnote,0.7,body_zone,body_like,affiliation_marker,True,True
4,21,footer,"AJR:210, January 2018","[105.0, 1479.0, 261.0, 1500.0]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,none,False,False
4,22,number,137,"[1104.0, 1480.0, 1131.0, 1499.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
5,0,aside_text,Downloaded from www.ajronline.org by 23.132.124.130 on 01/13/26 from IP address 23.132.124.130. Copyright ARRS. For personal use only; all rights reserved,"[0.0, 252.0, 22.0, 1308.0]",noise,0.95,"[""margin-band narrow/tall geometry; treated as noise""]",noise,0.95,frontmatter_side_zone,support_like,none,False,False
5,1,header,Shin et al.,"[542.0, 92.0, 634.0, 114.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
5,2,text,"The mean AHI at preoperative MRI was  $ 6.8 \pm 2.1 $ mm (range, 1.6–10.4 mm) in the retear group and  $ 8.7 \pm 1.2 $ mm (range, 5.0–10.47 mm) in the intact group. The mean AHI at preoperative MRI wa","[72.0, 141.0, 406.0, 297.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
5,3,text,"There were no statistically significant differences in the type of tear and signal intensity of tear edge between the intact and retear groups (p = 0.180 and 0.185, respectively). Table 2 shows specif","[72.0, 296.0, 406.0, 429.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
5,4,paragraph_title,Univariable Analysis of Radiologic Finding Associated With Retear of Repaired Rotator Cuff,"[72.0, 450.0, 407.0, 493.0]",subsection_heading,0.6,"[""unnumbered paragraph_title, inferred level subsection_heading: Univariable Analysis of Radiologic Finding Associated With R""]",subsection_heading,0.6,body_zone,body_like,none,True,True
5,5,footer,,"[72.0, 471.0, 407.0, 493.0]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,empty,False,False
