page,block_id,raw_label,content_preview,bbox,role,role_confidence,evidence,seed_role,seed_confidence,zone,style_family,marker_type,render_default,index_default
2,11,text,"views used. Antero-posterior views with the arm at the side and in full medial rotation produced no more than one or two millimetres difference from the neutral projections, and were not used routinel","[189.0, 1193.0, 989.0, 1265.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,12,text,"According to Golding, the acromio-humeral interval was found to vary between seven and thirteen millimetres in 150 normal subjects. In the series of Cotton and Rideout a range of six to fourteen milli","[190.0, 1266.0, 992.0, 1386.0]",frontmatter_support,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,13,footer,"VOL. 52 B, NO. 3, AUGUST 1970","[193.0, 1403.0, 433.0, 1423.0]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,none,False,False
3,0,number,526,"[220.0, 127.0, 254.0, 147.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
3,1,header,D. S. WEINER AND I. MACNAB,"[494.0, 130.0, 738.0, 149.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
3,2,text,"findings (Fig. 2) agree closely with those of Golding and of Cotton and Rideout, the range being from seven to fourteen millimetres.","[215.0, 168.0, 1015.0, 216.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,3,text,"Radiographs were then obtained of fifty-eight patients with surgically proven tears of the rotator cuff and one patient, not operated upon, with a positive contrast arthrograph. The radiographs includ","[215.0, 217.0, 1018.0, 362.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,4,image,,"[256.0, 390.0, 613.0, 717.0]",media_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
3,5,figure_title,Fig. 4,"[409.0, 725.0, 463.0, 745.0]",figure_caption,0.92,"[""figure_title label: Fig. 4""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
3,6,image,,"[625.0, 390.0, 981.0, 716.0]",media_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
3,7,figure_title,Fig. 5,"[779.0, 725.0, 833.0, 745.0]",figure_caption,0.92,"[""figure_title label: Fig. 5""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
3,8,image,,"[260.0, 777.0, 619.0, 1091.0]",media_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,body_like,empty,True,True
3,9,figure_title,Fig. 6,"[411.0, 1099.0, 467.0, 1117.0]",figure_caption,0.92,"[""figure_title label: Fig. 6""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
3,10,image,,"[626.0, 775.0, 981.0, 1091.0]",media_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
3,11,figure_title,Fig. 7,"[779.0, 1100.0, 832.0, 1118.0]",figure_caption,0.92,"[""figure_title label: Fig. 7""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
3,12,figure_title,Standard antero-posterior radiographs demonstrating four cases of narrowed acromio-humeral intervals in patients with known rotator cuff tears.,"[256.0, 1120.0, 985.0, 1157.0]",figure_caption_candidate,0.85,"[""figure_title label: Standard antero-posterior radiographs demonstrating four cas""]",figure_caption,0.85,body_zone,legend_like,none,False,False
3,13,text,"For purposes of stricter and more illustrative comparison, let us for the present ignore the group with an interval of six millimetres. It can then be seen that twenty-six of the fifty-nine cases (44 ","[220.0, 1197.0, 1022.0, 1292.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,14,text,"It is also interesting that only fourteen of fifty-nine patients with known cuff tears had intervals of nine millimetres or more, whereas forty-eight of sixty normal shoulders had intervals of nine mi","[220.0, 1293.0, 1022.0, 1388.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,15,footer,THE JOURNAL OF BONE AND JOINT SURGERY,"[699.0, 1407.0, 1020.0, 1426.0]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,none,False,False
4,0,header,SUPERIOR MIGRATION OF THE HUMERAL HEAD,"[402.0, 127.0, 777.0, 146.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
4,1,number,527,"[954.0, 123.0, 987.0, 143.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
4,2,paragraph_title,DISCUSSION,"[533.0, 167.0, 648.0, 188.0]",section_heading,0.9,"[""explicit scholarly heading: DISCUSSION""]",section_heading,0.9,body_zone,heading_like,canonical_section_name,True,True
4,3,text,"On the assumption that our observations have supported and enlarged Golding's initial observation, it seems logical to approach the pathomechanics of the development of this finding.","[188.0, 194.0, 988.0, 242.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,4,text,"It is doubtful whether this upward migration of the humeral head can occur as an early change in rotator cuff tears, except perhaps when there is complete avulsion of the cuff with retraction of the s","[188.0, 243.0, 989.0, 362.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,5,text,It is commonly believed that the deltoid exerts a pull in the long axis of the humeral shaft. In the presence of a functionally ineffective supraspinatus (lack of depression of the head and of head-gl,"[189.0, 363.0, 990.0, 483.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,6,paragraph_title,SUMMARY,"[541.0, 516.0, 641.0, 536.0]",section_heading,0.6,"[""unnumbered paragraph_title, inferred level section_heading: SUMMARY""]",section_heading,0.6,body_zone,body_like,short_fragment,True,True
4,7,text,1. A radiological study of the acromio-humeral interval in sixty normal shoulders and in fifty-nine shoulders with known tears of the rotator cuff is reported.,"[191.0, 542.0, 989.0, 589.0]",reference_item,0.6,"[""reference-like pattern: 1. A radiological study of the acromio-humeral interval in s""]",reference_item,0.6,,reference_like,reference_numeric_dot,True,True
4,8,text,"2. The normal acromio-humeral interval was found to be seven to fourteen millimetres, a range that is consistent with previous observations.","[191.0, 591.0, 990.0, 637.0]",reference_item,0.6,"[""reference-like pattern: 2. The normal acromio-humeral interval was found to be seven""]",reference_item,0.6,,reference_like,reference_numeric_dot,True,True
4,9,text,3. Narrowing of this interval is a frequent concomitant of a tear of the rotator cuff.,"[192.0, 639.0, 919.0, 662.0]",reference_item,0.6,"[""reference-like pattern: 3. Narrowing of this interval is a frequent concomitant of a""]",reference_item,0.6,,reference_like,reference_numeric_dot,True,True
4,10,text,4. An interval of five millimetres or less should be considered compatible with a tear of the rotator cuff until proven otherwise.,"[191.0, 663.0, 989.0, 710.0]",reference_item,0.6,"[""reference-like pattern: 4. An interval of five millimetres or less should be conside""]",reference_item,0.6,,reference_like,reference_numeric_dot,True,True
4,11,text,5. An explanation of the pathomechanics of the observation has been proposed.,"[193.0, 711.0, 889.0, 735.0]",reference_item,0.6,"[""reference-like pattern: 5. An explanation of the pathomechanics of the observation h""]",reference_item,0.6,,reference_like,reference_numeric_dot,True,True
4,12,paragraph_title,REFERENCES,"[541.0, 773.0, 644.0, 792.0]",reference_heading,0.9,"[""references heading: REFERENCES""]",reference_heading,0.9,reference_zone,unknown_like,short_fragment,True,True
4,13,reference_content,"BASMAJIAN, J. V. (1963): The Surgical Anatomy and Function of the Arm-Trunk Mechanism. Surgical Clinics of North America, 43, 1471.","[192.0, 802.0, 990.0, 840.0]",reference_item,0.85,"[""reference content label: BASMAJIAN, J. V. (1963): The Surgical Anatomy and Function o""]",reference_item,0.85,reference_zone,unknown_like,none,True,True
4,14,reference_content,"BASMAJIAN, J. V. (1967): Muscles Alive. Second edition. Baltimore: Williams and Wilkins Co.","[192.0, 842.0, 882.0, 861.0]",reference_item,0.85,"[""reference content label: BASMAJIAN, J. V. (1967): Muscles Alive. Second edition. Balt""]",reference_item,0.85,reference_zone,unknown_like,none,True,True
4,15,reference_content,"Codman, E. A. (1934): The Shoulder. Boston, Massachusetts: Thomas Todd Company.","[193.0, 863.0, 833.0, 882.0]",reference_item,0.85,"[""reference content label: Codman, E. A. (1934): The Shoulder. Boston, Massachusetts: T""]",reference_item,0.85,reference_zone,unknown_like,none,True,True
4,16,reference_content,"Cotton, R. E., and RIDEOUT, D. F. (1964): Tears of the Humeral Rotator Cuff. Journal of Bone and Joint Surgery, 46–B, 314.","[194.0, 882.0, 990.0, 921.0]",reference_item,0.85,"[""reference content label: Cotton, R. E., and RIDEOUT, D. F. (1964): Tears of the Humer""]",reference_item,0.85,reference_zone,unknown_like,none,True,True
4,17,reference_content,"DEPALMA, A. F. (1963): Surgical Anatomy of the Rotator Cuff and the Natural History of Degenerative Periarthritis. Surgical Clinics of North America, 43, 1507.","[194.0, 922.0, 990.0, 962.0]",reference_item,0.85,"[""reference content label: DEPALMA, A. F. (1963): Surgical Anatomy of the Rotator Cuff ""]",reference_item,0.85,reference_zone,unknown_like,none,True,True
4,18,reference_content,"GOLDING, F. C. (1962): The Shoulder—The Forgotten Joint. British Journal of Radiology, 35, 149.","[195.0, 963.0, 912.0, 983.0]",reference_item,0.85,"[""reference content label: GOLDING, F. C. (1962): The Shoulder\u2014The Forgotten Joint. Bri""]",reference_item,0.85,reference_zone,unknown_like,none,True,True
4,19,reference_content,"HARRISON, S. H. (1949): The Painful Shoulder. Journal of Bone and Joint Surgery, 31–B, 418.","[194.0, 983.0, 874.0, 1002.0]",reference_item,0.85,"[""reference content label: HARRISON, S. H. (1949): The Painful Shoulder. Journal of Bon""]",reference_item,0.85,reference_zone,unknown_like,none,True,True
4,20,reference_content,"HEIKEL, H. V. (1968): Rupture of the Rotator Cuff of the Shoulder. Acta Orthopaedica Scandinavica, 39, 477.","[196.0, 1001.0, 991.0, 1022.0]",reference_item,0.85,"[""reference content label: HEIKEL, H. V. (1968): Rupture of the Rotator Cuff of the Sho""]",reference_item,0.85,reference_zone,unknown_like,none,True,True
4,21,reference_content,"INMAN, V. T., SAUNDERS, J. B. de C. M., and ABBOT, L. (1944): Observations on the Function of the Shoulder Joint. Journal of Bone and Joint Surgery, 26, 1.","[195.0, 1023.0, 991.0, 1061.0]",reference_item,0.85,"[""reference content label: INMAN, V. T., SAUNDERS, J. B. de C. M., and ABBOT, L. (1944)""]",reference_item,0.85,reference_zone,unknown_like,none,True,True
4,22,reference_content,"KERNWEIN, G. (1965): Roentgenographic Diagnosis of Shoulder Dysfunction. Journal of American Medical Association, 194, 1081.","[195.0, 1062.0, 991.0, 1101.0]",reference_item,0.85,"[""reference content label: KERNWEIN, G. (1965): Roentgenographic Diagnosis of Shoulder ""]",reference_item,0.85,reference_zone,unknown_like,none,True,True
4,23,reference_content,"LINGE, B. VAN, and MULDER, J. D. (1963): Function of the Supraspinatus Muscle and Its Relation to the Supraspinatus Syndrome. Journal of Bone and Joint Surgery, 45–B, 750.","[195.0, 1102.0, 991.0, 1142.0]",reference_item,0.85,"[""reference content label: LINGE, B. VAN, and MULDER, J. D. (1963): Function of the Sup""]",reference_item,0.85,reference_zone,unknown_like,none,True,True
4,24,reference_content,"MACNAB, I., and HASTINGS, D. (1968): Rotator Cuff Tendinitis. Canadian Medical Association Journal, 99, 91.","[196.0, 1142.0, 990.0, 1161.0]",reference_item,0.85,"[""reference content label: MACNAB, I., and HASTINGS, D. (1968): Rotator Cuff Tendinitis""]",reference_item,0.85,reference_zone,unknown_like,none,True,True
4,25,reference_content,"Watson-Jones, Sir R. (1955): Fractures and Joint Injuries. Fourth edition, p. 452. Edinburgh and London: E. & S. Livingstone.","[196.0, 1163.0, 991.0, 1200.0]",reference_item,0.85,"[""reference content label: Watson-Jones, Sir R. (1955): Fractures and Joint Injuries. F""]",reference_item,0.85,reference_zone,unknown_like,none,True,True
4,26,footer,"VOL. 52 B, NO. 3, AUGUST 1970","[195.0, 1407.0, 435.0, 1426.0]",noise,0.9,"[""footer label""]",noise,0.9,tail_nonref_hold_zone,unknown_like,none,False,False
