page,block_id,raw_label,content_preview,bbox,role,role_confidence,evidence,seed_role,seed_confidence,zone,style_family,marker_type,render_default,index_default
2,0,header,Acromion Shape and Degenerative Changes of the Acromioclavicular Joint as Risk Factors for Sub-Acromial...,"[250.0, 45.0, 937.0, 65.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
2,1,image,,"[199.0, 131.0, 994.0, 409.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
2,2,image,,"[592.0, 131.0, 792.0, 407.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
2,3,image,,"[805.0, 132.0, 993.0, 406.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
2,4,figure_title,Figure 1. Types of Acromion Shape,"[104.0, 431.0, 413.0, 455.0]",figure_caption,0.92,"[""figure_title label: Figure 1. Types of Acromion Shape""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
2,5,text,"method consists of the underlying perspective and tendency of the acromion described as types as Type I (flat inferior surface), Type II (curved inferior surface), and Type III (hooked inferior surfac","[102.0, 489.0, 587.0, 782.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,6,text,Another disorder rotator cuff tear (RCT) is described by a debilitated shoulder and pain. RCT is a disorder characterized by shoulder dysfunction and pain. The occurrence of RCT in the generic populat,"[102.0, 784.0, 588.0, 1570.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,7,text,"don, but without tendon retraction or abnormal intramus­
cular signal; Type III impingement encompasses abnormal
signal intensity with muscle retraction, representing full-
thickness tears. There are ","[601.0, 489.0, 1088.0, 1078.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,8,paragraph_title,MATERIALS AND METHODS STUDY DESIGN AND SETTING,"[603.0, 1107.0, 880.0, 1184.0]",section_heading,0.6,"[""unnumbered paragraph_title, inferred level section_heading: MATERIALS AND METHODS STUDY DESIGN AND SETTING""]",section_heading,0.6,body_zone,heading_like,none,True,True
2,9,footer,,"[603.0, 1160.0, 856.0, 1184.0]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,empty,False,False
2,10,text,"This retrospective study was conducted at King Abdul Aziz University Hospital in Jeddah, Saudi Arabia. The data was collected from shoulder MRI scans obtained between 2017 and 2020.","[601.0, 1206.0, 1087.0, 1302.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,11,paragraph_title,INCLUSION AND EXCLUSION CRITERIA,"[603.0, 1326.0, 934.0, 1349.0]",section_heading,0.6,"[""unnumbered paragraph_title, inferred level section_heading: INCLUSION AND EXCLUSION CRITERIA""]",section_heading,0.6,body_zone,heading_like,none,True,True
2,12,text,Patients aged 18 years or older with clinical uncertainty or a confirmed diagnosis of SAIS were included in the study. Medical professionals evaluated clinical symptoms of SAIS by examining reduced sh,"[601.0, 1372.0, 1088.0, 1570.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,13,footer,Orthopedic Reviews,"[534.0, 1621.0, 656.0, 1639.0]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
2,14,number,2,"[1068.0, 1619.0, 1085.0, 1641.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
3,0,header,Acromion Shape and Degenerative Changes of the Acromioclavicular Joint as Risk Factors for Sub-Acromial...,"[249.0, 44.0, 938.0, 65.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
3,1,text,"der region, or neurological diseases affecting shoulder motion, aside from SAIS.","[102.0, 109.0, 585.0, 159.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,2,paragraph_title,DIAGNOSIS OF SAIS,"[103.0, 183.0, 276.0, 205.0]",section_heading,0.6,"[""unnumbered paragraph_title, inferred level section_heading: DIAGNOSIS OF SAIS""]",section_heading,0.6,body_zone,heading_like,short_fragment,True,True
3,3,text,SAIS diagnosis is performed through the assessment of both clinical tests and MRI findings. The first step in patient evaluation involves complete medical assessments of the patient. To reduce interpr,"[102.0, 226.0, 588.0, 571.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,4,paragraph_title,MRI IMAGING AND ASSESSMENT,"[104.0, 593.0, 384.0, 616.0]",section_heading,0.6,"[""unnumbered paragraph_title, inferred level section_heading: MRI IMAGING AND ASSESSMENT""]",section_heading,0.6,body_zone,heading_like,none,True,True
3,5,text,"Prior to the study, two independent and blinded MSK radiologists reviewed the sagittal and coronal oblique T1- or T2/PD-weighted MRIs at parallel or 90° to the long-axis of the supraspinatus tendon fo","[101.0, 641.0, 588.0, 1373.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,6,paragraph_title,STATISTICAL ANALYSIS,"[104.0, 1396.0, 304.0, 1420.0]",section_heading,0.6,"[""unnumbered paragraph_title, inferred level section_heading: STATISTICAL ANALYSIS""]",section_heading,0.6,body_zone,heading_like,none,True,True
3,7,text,"The Statistical Package for the Social Sciences (SPSS for Windows, version 23, IBM, Chicago IL, USA) was used to perform the statistical analysis. Frequency and percentages were calculated for categor","[101.0, 1441.0, 588.0, 1565.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,8,text,"ables. A chi-squared test was used to observe the associa­
tion. A P-value of <0.05 was considered statistically signifi­
cant.","[601.0, 109.0, 1086.0, 182.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,9,paragraph_title,ETHICAL CONSIDERATION,"[603.0, 206.0, 830.0, 229.0]",section_heading,0.6,"[""unnumbered paragraph_title, inferred level section_heading: ETHICAL CONSIDERATION""]",section_heading,0.6,body_zone,heading_like,none,True,True
3,10,text,This study was approved by the Institutional Review Board of King Abdulaziz University with ethical approval Reference No. 350-20,"[601.0, 250.0, 1086.0, 325.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,11,paragraph_title,RESULTS,"[603.0, 353.0, 695.0, 379.0]",section_heading,0.9,"[""explicit scholarly heading: RESULTS""]",section_heading,0.9,body_zone,heading_like,canonical_section_name,True,True
3,12,text,This study included 680 patients with suspected subacromial impingement syndrome (SAIS). Table 1 displays the demographic information of the study participants together with their MRI exam results (Ta,"[601.0, 406.0, 1088.0, 1265.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,13,text,Table 2 demonstrates the Type of acromion and AC degenerative changes with the presence of SAIS. Results show that Type II and Type III acromion shapes exist in 184 (46.8%) and 175 (44.5%) of patients,"[600.0, 1265.0, 1088.0, 1560.0]",table_caption,0.9,"[""table prefix matched: Table 2 demonstrates the Type of acromion and AC degenerativ""]",table_caption,0.9,display_zone,table_caption_like,table_number,True,True
3,14,footer,Orthopedic Reviews,"[534.0, 1621.0, 656.0, 1640.0]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
3,15,number,3,"[1069.0, 1618.0, 1085.0, 1642.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
4,0,header,Acromion Shape and Degenerative Changes of the Acromioclavicular Joint as Risk Factors for Sub-Acromial...,"[249.0, 44.0, 938.0, 65.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
4,1,figure_title,Table 1. Patient demographics,"[104.0, 109.0, 376.0, 134.0]",table_caption,0.9,"[""table prefix matched: Table 1. Patient demographics""]",table_caption,0.9,display_zone,table_caption_like,table_number,True,True
4,2,table,"<table><tr><td>Variables</td><td>SAIS suspected cases
n=680</td></tr><tr><td>Age</td><td></td></tr><tr><td>≤50</td><td>327 (48.1%)</td></tr><tr><td>&gt;50</td><td>353 (51.9%)</td></tr><tr><td colspan=","[107.0, 154.0, 586.0, 1466.0]",table_html,0.85,"[""media label: table""]",media_asset,0.85,body_zone,body_like,none,True,True
4,3,text,prevalence distribution across different categories where it reaches its highest level at 61.6% in patients with mild AC degeneration however declines to 52.1% in patients with moderate degeneration a,"[102.0, 1521.0, 588.0, 1572.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,4,text,"degeneration however declines to 52.1% in patients with
moderate degeneration and to 54.5% in patients with se­
vere degeneration. Acromion types II and III configurations
appear to have a direct asso","[600.0, 109.0, 1088.0, 329.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,5,text,Table 3 displays the relationship between SAIS and multiple associated risk factors. The results showed that females experienced SAIS occurrences at a rate of 54.7% whereas in males 178 (45.3%) cases ,"[601.0, 330.0, 1088.0, 993.0]",table_caption,0.9,"[""table prefix matched: Table 3 displays the relationship between SAIS and multiple ""]",table_caption,0.9,display_zone,table_caption_like,table_number,True,True
4,6,paragraph_title,DISCUSSION,"[603.0, 1022.0, 733.0, 1047.0]",section_heading,0.9,"[""explicit scholarly heading: DISCUSSION""]",section_heading,0.9,body_zone,heading_like,canonical_section_name,True,True
4,7,text,This retrospective study was conducted to identify possible risk factors associated with SAIS. Neither shape of acromion nor AC pathology is associated significantly with SAIS. The results of this stu,"[601.0, 1073.0, 1089.0, 1566.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,8,footer,Orthopedic Reviews,"[534.0, 1621.0, 656.0, 1640.0]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
4,9,number,4,"[1068.0, 1619.0, 1086.0, 1640.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
5,0,header,Acromion Shape and Degenerative Changes of the Acromioclavicular Joint as Risk Factors for Sub-Acromial...,"[249.0, 45.0, 938.0, 65.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
5,1,figure_title,Table 2. Type of acromion and AC degenerative changes with the presence of SAIS,"[103.0, 109.0, 820.0, 134.0]",table_caption,0.9,"[""table prefix matched: Table 2. Type of acromion and AC degenerative changes with t""]",table_caption,0.9,display_zone,table_caption_like,table_number,True,True
5,2,table,<table><tr><td></td><td>Type I acromion</td><td>Type II acromion</td><td>Type III acromion</td><td>Type IV acromion</td><td>Mild AC degenerative changes</td><td>Moderate AC degenerative changes</td><t,"[107.0, 152.0, 1082.0, 384.0]",table_html,0.85,"[""media label: table""]",media_asset,0.85,body_zone,body_like,none,True,True
5,3,text,"gradual increase in signs and symptoms is an indication of rotator cuff pathology associated with SAIS. However, patients with SAIS that have AC degeneration can often pinpoint exactly where their pai","[101.0, 437.0, 588.0, 608.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
5,4,text,Consigliere et al. $ ^{30} $ suggested that it is important to understand the underlying subacromial or acromioclavicular pathology in order to treat SAIS with the optimal surgical intervention. Contr,"[101.0, 607.0, 589.0, 1567.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
5,5,text,"study has several limitations. The retrospective approach introduces inherent biases, as it relies on previously collected data that might not be standardized for the study's purpose. Furthermore, the","[600.0, 437.0, 1088.0, 1026.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
5,6,paragraph_title,CONCLUSION,"[604.0, 1055.0, 742.0, 1080.0]",section_heading,0.9,"[""explicit scholarly heading: CONCLUSION""]",section_heading,0.9,body_zone,heading_like,canonical_section_name,True,True
5,7,text,"The study examined the relationship between acromion configurations, acromioclavicular (AC) joint deterioration, and the development of subacromial impingement syndrome (SAIS). The study findings demo","[600.0, 1107.0, 1088.0, 1476.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
5,8,text,……,"[721.0, 1502.0, 971.0, 1518.0]",unknown_structural,0.3,"[""short text, uncertain role""]",unknown_structural,0.3,body_zone,unknown_like,short_fragment,False,True
5,9,footer,Orthopedic Reviews,"[534.0, 1621.0, 656.0, 1640.0]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
5,10,number,5,"[1069.0, 1619.0, 1085.0, 1642.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
6,0,header,Acromion Shape and Degenerative Changes of the Acromioclavicular Joint as Risk Factors for Sub-Acromial...,"[249.0, 45.0, 938.0, 65.0]",noise,0.9,"[""header label""]",noise,0.9,tail_nonref_hold_zone,unknown_like,none,False,False
6,1,figure_title,Table 3. Association of risk factors with SAIS,"[104.0, 110.0, 499.0, 133.0]",table_caption,0.9,"[""table prefix matched: Table 3. Association of risk factors with SAIS""]",table_caption,0.9,tail_nonref_hold_zone,table_caption_like,table_number,True,True
6,2,table,"<table><tr><td rowspan=""2"" colspan=""2"">Variables</td><td colspan=""3"">SAIS</td></tr><tr><td>YesN(%)</td><td>NoN(%)</td><td>P-value</td></tr><tr><td colspan=""5"">Gender</td></tr><tr><td colspan=""2"">Male<","[104.0, 147.0, 1084.0, 1508.0]",table_html,0.85,"[""media label: table""]",media_asset,0.85,tail_nonref_hold_zone,unknown_like,none,True,True
6,3,footer,Orthopedic Reviews,"[534.0, 1622.0, 656.0, 1639.0]",noise,0.9,"[""footer label""]",noise,0.9,tail_nonref_hold_zone,unknown_like,short_fragment,False,False
6,4,number,6,"[1068.0, 1619.0, 1085.0, 1642.0]",noise,0.9,"[""page number label""]",noise,0.9,tail_nonref_hold_zone,unknown_like,short_fragment,False,False
7,0,header,Acromion Shape and Degenerative Changes of the Acromioclavicular Joint as Risk Factors for Sub-Acromial...,"[249.0, 45.0, 938.0, 65.0]",noise,0.9,"[""header label""]",noise,0.9,tail_nonref_hold_zone,unknown_like,none,False,False
7,1,paragraph_title,ACKNOWLEDGMENTS,"[104.0, 110.0, 291.0, 135.0]",unknown_structural,0.6,"[""unnumbered paragraph_title, inferred level section_heading: ACKNOWLEDGMENTS""]",section_heading,0.6,tail_nonref_hold_zone,heading_like,short_fragment,False,True
7,2,text,The author is thankful to all the associated personnel who contributed to this study by any means.,"[102.0, 155.0, 587.0, 207.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,tail_nonref_hold_zone,body_like,none,True,True
7,3,text,AUTHOR'S CONTRIBUTION,"[103.0, 226.0, 336.0, 253.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,tail_nonref_hold_zone,unknown_like,none,True,True
7,4,text,"Single Author paper, all contributions are made by R.A","[102.0, 271.0, 552.0, 299.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,tail_nonref_hold_zone,unknown_like,none,True,True
7,5,text,CONFLICTING INTERESTS,"[103.0, 318.0, 326.0, 346.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,tail_nonref_hold_zone,unknown_like,none,True,True
7,6,text,The Author(s) declare(s) that there is no conflict of interest.,"[102.0, 364.0, 586.0, 390.0]",backmatter_body,0.6,"[""default body_paragraph for text label"", ""tail_nonref_hold_zone excluded from body flow"", ""tail_nonref_hold_zone excluded from body flow""]",backmatter_body,0.6,tail_nonref_hold_zone,support_like,none,True,True
7,7,paragraph_title,FUNDING,"[602.0, 110.0, 690.0, 135.0]",unknown_structural,0.6,"[""unnumbered paragraph_title, inferred level section_heading: FUNDING""]",section_heading,0.6,tail_nonref_hold_zone,heading_like,short_fragment,False,True
7,8,text,"The author(s) received no financial support for the re-search, authorship, and/or publication of this article.","[601.0, 154.0, 1085.0, 207.0]",frontmatter_noise,0.7,"[""keyword-like block: The author(s) received no financial support for the re-searc""]",frontmatter_noise,0.7,tail_nonref_hold_zone,unknown_like,none,False,False
7,9,text,"Submitted: April 07, 2025 EDT. Accepted: May 11, 2025 EDT. Published: July 09, 2025 EDT.","[602.0, 231.0, 1063.0, 285.0]",frontmatter_noise,0.7,"[""keyword-like block: Submitted: April 07, 2025 EDT. Accepted: May 11, 2025 EDT. P""]",frontmatter_noise,0.7,tail_nonref_hold_zone,unknown_like,none,False,False
7,10,footer,Orthopedic Reviews,"[535.0, 1622.0, 656.0, 1640.0]",noise,0.9,"[""footer label""]",noise,0.9,tail_nonref_hold_zone,unknown_like,short_fragment,False,False
7,11,number,7,"[1068.0, 1618.0, 1085.0, 1642.0]",noise,0.9,"[""page number label""]",noise,0.9,tail_nonref_hold_zone,unknown_like,short_fragment,False,False
8,0,header,Acromion Shape and Degenerative Changes of the Acromioclavicular Joint as Risk Factors for Sub-Acromial...,"[249.0, 45.0, 937.0, 65.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
8,1,paragraph_title,REFERENCES,"[514.0, 119.0, 676.0, 147.0]",reference_heading,0.9,"[""references heading: REFERENCES""]",reference_heading,0.9,reference_zone,heading_like,short_fragment,True,True
8,2,reference_content,1. Dhillon KS. Subacromial Impingement Syndrome of the Shoulder: A Musculoskeletal Disorder or a Medical Myth? MOJ. 2019;13(3):1-7. doi:10.5704/moj.1911.001,"[125.0, 212.0, 547.0, 304.0]",reference_item,0.85,"[""reference content label: 1. Dhillon KS. Subacromial Impingement Syndrome of the Shoul""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
8,3,reference_content,"2. Utkan Karasu A, Kılıç A, Karaoğlan B. Efficacy of Transcutaneous Pulsed Radiofrequency Treatment in Subacromial Impingement Syndrome: A Randomized Controlled Study. J Clin Med. 2024;13(23):7462. do","[125.0, 332.0, 559.0, 445.0]",reference_item,0.85,"[""reference content label: 2. Utkan Karasu A, K\u0131l\u0131\u00e7 A, Karao\u011flan B. Efficacy of Transcu""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
8,4,reference_content,"3. Park HJ, Lee SY, Choi YJ, et al. Association Between Subacromial Impingement and Acromiohumeral Distance on MRI. Iran J Radiol. 2018;15(2). doi:10.5812/iranjradiol.13811","[125.0, 475.0, 517.0, 567.0]",reference_item,0.85,"[""reference content label: 3. Park HJ, Lee SY, Choi YJ, et al. Association Between Suba""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
8,5,reference_content,"4. Azzoni R, Cabitza P, Parrini M. Sonographic evaluation of subacromial space. Ultrasonics. 2004;42(1-9):683-687. doi:10.1016/j.ultras.2003.11.015","[125.0, 595.0, 503.0, 687.0]",reference_item,0.85,"[""reference content label: 4. Azzoni R, Cabitza P, Parrini M. Sonographic evaluation of""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
8,6,reference_content,"5. Colegate-Stone TJ, Tavakkolizadeh A, Sinha J. An analysis of acromioclavicular joint morphology as a factor for shoulder impingement syndrome. Shoulder Elbow. 2014;6(3):165-170. doi:10.1177/1758573","[126.0, 715.0, 557.0, 828.0]",reference_item,0.85,"[""reference content label: 5. Colegate-Stone TJ, Tavakkolizadeh A, Sinha J. An analysis""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
8,7,reference_content,"6. Horowitz EH, Aibinder WR. Shoulder Impingement Syndrome. PMR. 2023;34(2):311-334. doi:10.1016/j.pmr.2022.12.001","[125.0, 857.0, 560.0, 928.0]",reference_item,0.85,"[""reference content label: 6. Horowitz EH, Aibinder WR. Shoulder Impingement Syndrome. ""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
8,8,reference_content,7. Bağcı K. Scapula Morphometry and Types of Acromion. J Clin Pract Res. 2024;46(6):593-600. doi:10.14744/cpr.2024.98502,"[126.0, 954.0, 510.0, 1024.0]",reference_item,0.85,"[""reference content label: 7. Ba\u011fc\u0131 K. Scapula Morphometry and Types of Acromion. J Cli""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
8,9,reference_content,"8. Bigliani LU, Ticker JB, Flatow EL, et al. The Relationship of Acromial Architecture to Rotator Cuff Disease. Clin Sports Med. 1991;10(4):823-838. doi:10.1016/s0278-5919(20)30586-x","[125.0, 1052.0, 563.0, 1144.0]",reference_item,0.85,"[""reference content label: 8. Bigliani LU, Ticker JB, Flatow EL, et al. The Relationshi""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
8,10,reference_content,"9. Tavakoli Darestani R, Afzal S, Baroutkoub M, et al. Evaluation of critical shoulder angle in patients with shoulder impingement syndrome and rotator cuff tear. Trauma Mon. 2023;28(6):957-964.","[125.0, 1172.0, 555.0, 1265.0]",reference_item,0.85,"[""reference content label: 9. Tavakoli Darestani R, Afzal S, Baroutkoub M, et al. Evalu""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
8,11,reference_content,"10. Djade CD, Porgo TV, Zomahoun HT, et al. Incidence of shoulder pain in 40 years old and over and associated factors: A systematic review. Eur J Pain. 2020;24(1):39-50. doi:10.1002/ejp.1482","[126.0, 1293.0, 540.0, 1384.0]",reference_item,0.85,"[""reference content label: 10. Djade CD, Porgo TV, Zomahoun HT, et al. Incidence of sho""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
