page,block_id,raw_label,content_preview,bbox,role,role_confidence,evidence,seed_role,seed_confidence,zone,style_family,marker_type,render_default,index_default
7,3,paragraph_title,3. Results and Discussion 3.1. Optimization of PVA/PVDF Hydrogels,"[327.0, 262.0, 690.0, 314.0]",section_heading,0.85,"[""paragraph_title label with numbering: 3. Results and Discussion 3.1. Optimization of PVA/PVDF Hydr""]",section_heading,0.85,body_zone,heading_like,heading_numbered,True,True
7,4,footer,,"[327.0, 288.0, 690.0, 314.0]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,empty,False,False
7,5,text,"For materials used to repair osteochondral defects, we hope that they have certain piezoelectric properties to stimulate the activity of the cells, and that they also have certain mechanical propertie","[323.0, 320.0, 1125.0, 469.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
7,6,text,"Figure 1A. shows the FT-IR characteristic peaks of PVA and PVDF. For PVA, the peaks at 3337 cm⁻¹, 2943 cm⁻¹ and 1093 cm⁻¹ corresponded to the stretching vibration peak of -OH [18], the asymmetrical st","[323.0, 469.0, 1124.0, 848.0]",body_paragraph,0.9,"[""figure caption candidate (body narrative): Figure 1A. shows the FT-IR characteristic peaks of PVA and P""]",figure_caption_candidate,0.9,display_zone,legend_like,figure_number,True,True
7,7,chart,,"[346.0, 868.0, 688.0, 1157.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,body_zone,body_like,empty,True,True
7,8,chart,,"[693.0, 870.0, 1033.0, 1150.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,body_zone,body_like,empty,True,True
7,9,chart,,"[335.0, 1156.0, 688.0, 1448.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
7,10,chart,,"[709.0, 1155.0, 1033.0, 1450.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
7,11,figure_title,Figure 1. FT-IR analysis and swelling behaviors of the hydrogels. (A) FI-IR spectra of pure PVA and PVDF. (B) FT-IR spectra of PVA/PVDF composite hydrogels. (C) Swelling curves of hydrogels in PBS buf,"[326.0, 1467.0, 1123.0, 1567.0]",figure_caption,0.92,"[""figure_title label: Figure 1. FT-IR analysis and swelling behaviors of the hydro""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
8,0,header,"Biomedicines 2022, 10, 1165","[67.0, 111.0, 259.0, 132.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
8,1,number,8 of 19,"[1068.0, 111.0, 1122.0, 132.0]",noise,0.9,"[""page number label""]",noise,0.9,,reference_like,reference_numeric_dot,False,False
8,2,text,"The piezoelectric experimental results are shown in Figure 2. It can be seen that with the increase in the PVDF content in the hydrogel, the piezoelectric voltage of the materials increased from 0.08 ","[323.0, 192.0, 1125.0, 547.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
8,3,chart,,"[167.0, 567.0, 450.0, 791.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
8,4,chart,,"[454.0, 572.0, 740.0, 789.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
8,5,chart,,"[741.0, 573.0, 1025.0, 790.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
8,6,chart,,"[166.0, 801.0, 449.0, 1025.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
8,7,chart,,"[454.0, 801.0, 741.0, 1027.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
8,8,chart,,"[745.0, 797.0, 1024.0, 1011.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
8,9,figure_title,Figure 2. Piezoelectric responses of PVA/PVDF composite hydrogels.,"[326.0, 1046.0, 887.0, 1071.0]",figure_caption,0.92,"[""figure_title label: Figure 2. Piezoelectric responses of PVA/PVDF composite hydr""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
8,10,text,"Normally, we calculate the swelling rate by the change in mass, which is different from the swelling rate calculated by the change in volume. From the testing results of the swelling rate by the chang","[324.0, 1088.0, 1125.0, 1571.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
9,0,header,"Biomedicines 2022, 10, 1165","[68.0, 110.0, 259.0, 132.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
9,1,header,9 of 19,"[1069.0, 110.0, 1121.0, 131.0]",noise,0.9,"[""header label""]",noise,0.9,,reference_like,reference_numeric_dot,False,False
9,2,text,capillary adsorption of water. This is why we didn’t observe a significant change in PVA volume during swelling. This means that swelling rate does not play a dominant role in the screening of composi,"[325.0, 191.0, 1124.0, 267.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
9,3,text,"Based on the above experimental results, PVA15/PVDF15 hydrogel with good comprehensive properties was selected for the follow-up experimental study. Furthermore, we hoped to endow PVA/PVDF hydrogels w","[326.0, 267.0, 1124.0, 366.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
9,4,text,"10 study the effect of Ag-NWs on the piezoelectric property of materials, we first investigated the changes in XRD diffraction peaks before and after adding Ag-NWs. For PVDF, the characteristic peaks ","[326.0, 365.0, 1123.0, 871.0]",body_paragraph,0.78,"[""default body_paragraph for text label"", ""late role resolution: non-body family 'reference_like' overrides body_paragraph"", ""style_family_authority=reference_marker"", ""context_source=block""]",body_paragraph,0.6,body_zone,reference_like,reference_numeric_dot,True,True
9,5,display_formula, $$ \mathrm{F}(\beta)=\frac{\mathrm{A}_{\beta}}{\left(\frac{\mathrm{K}_{\beta}}{\mathrm{K}_{\alpha}}\right)\mathrm{A}_{\alpha}+\mathrm{A}_{\beta}} $$ ,"[619.0, 867.0, 826.0, 931.0]",unknown_structural,0.2,"[""unrecognized label 'display_formula'""]",unknown_structural,0.2,body_zone,body_like,none,False,True
9,6,formula_number,(1),"[1095.0, 879.0, 1120.0, 903.0]",unknown_structural,0.2,"[""unrecognized label 'formula_number'""]",unknown_structural,0.2,body_zone,body_like,short_fragment,False,True
9,7,text,"In the formula, Aα and Aβ are the absorbance at 766 cm⁻¹ and 840 cm⁻¹, respectively, while Kα and Kβ are the absorption coefficients of α and β phases at the respective wavenumber, which are 6.1 × 10⁴","[327.0, 942.0, 1124.0, 1297.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
9,8,text,"Referring to the reported research results [22,27], in this study, we chose Ag doping amounts of 0.3%, 0.45%, and 0.6% to investigate the effect of Ag-NWs on piezoelectric properties. After adding Ag-","[326.0, 1297.0, 1124.0, 1499.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
10,0,header,"Biomedicines 2022, 10, 1165","[67.0, 111.0, 259.0, 132.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
10,1,header,10 of 19,"[1062.0, 110.0, 1122.0, 132.0]",noise,0.9,"[""header label""]",noise,0.9,,reference_like,reference_numeric_dot,False,False
10,2,chart,,"[346.0, 196.0, 700.0, 490.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
10,3,chart,,"[713.0, 197.0, 1070.0, 486.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
